Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 01:13:00.023991,1900-01-01 01:13:02.023991,وا با سمنت,He with cement,confusion,neutral,neutral
1900-01-01 01:13:02.023991,1900-01-01 01:13:04.023991,خدا من کم بدبختی فی این کار نبیدم,"God, I haven't seen little misery in this work.",misery,sadness,intense
1900-01-01 01:13:04.023991,1900-01-01 01:13:06.023991,همین مونده باسای کار رو نکره به فرستانمون زندان,All that's left is for the bosses to send us to prison for not doing the work.,resentment,anger,moderate
1900-01-01 01:13:06.023991,1900-01-01 01:13:08.023991,خیله خوب,Very good,approval,happiness,mild
1900-01-01 01:13:08.023991,1900-01-01 01:13:10.023991,قصیر سال من وردا جانم,"My short year, my dear Varda",affection,happiness,mild
1900-01-01 01:13:10.023991,1900-01-01 01:13:12.023991,باشه آقا میخوایم میشیریم دوتو کلامه حرف بزنیم,"Alright sir, we want to sit down and have a few words.",readiness,neutral,mild
1900-01-01 01:13:12.023991,1900-01-01 01:13:13.023991,بی بی بور,Baby is bored,boredom,sadness,mild
1900-01-01 01:13:14.023991,1900-01-01 01:13:16.023991,داری چی کار میکنی سمنت؟,"What are you doing, Sament?",curiosity,neutral,mild
1900-01-01 01:13:16.023991,1900-01-01 01:13:18.023991,چه اینوری داری؟,What do you have on this side?,curiosity,neutral,mild
1900-01-01 01:13:18.023991,1900-01-01 01:13:20.023991,بی سی ایم که هرا بند موبال بند کف ساعت سکرت لیده رو,"BCM, when every band, mobile, band, shoe, watch, secret, is taken away",resignation,sadness,moderate
1900-01-01 01:13:20.023991,1900-01-01 01:13:22.023991,که چی بشه؟,So what happens?,curiosity,neutral,neutral
1900-01-01 01:13:22.023991,1900-01-01 01:13:24.023991,که دیگه فرار نکنی,So that you don't run away anymore,concern,fear,mild
1900-01-01 01:13:24.023991,1900-01-01 01:13:26.023991,میخوایی چی کار کنی سمنت؟,"What do you want to do, Sament?",curiosity,neutral,mild
1900-01-01 01:13:26.023991,1900-01-01 01:13:28.023991,سمنت تو رو قرآن ویل کنی,"I swear to you on the Quran, will you leave it?",pleading,sadness,moderate
1900-01-01 01:13:28.023991,1900-01-01 01:13:30.023991,هشت کنیم به تو رفتی نداده دخالت نکنیم,"Let's not interfere, it's none of your business.",dismissal,anger,mild
1900-01-01 01:13:30.023991,1900-01-01 01:13:32.023991,وای سمنت میخوایی من رو بکنی این تو؟,"Oh wow, do you want to put me in this cement?",apprehension,fear,moderate
1900-01-01 01:13:32.023991,1900-01-01 01:13:34.023991,بده بسیار تو خودم صبح بیان مقاضی ترفتی,"I am very withdrawn this morning, you went to the store.",withdrawal,sadness,moderate
1900-01-01 01:13:34.023991,1900-01-01 01:13:36.023991,سمنت تو خودت دیدی اونجایی بود؟,Did you yourself see that he was there?,doubt,surprise,moderate
1900-01-01 01:13:36.023991,1900-01-01 01:13:38.023991,من هر چی دیدم رو نوشتی,You wrote down everything I saw,recognition,surprise,mild
1900-01-01 01:13:38.023991,1900-01-01 01:13:40.023991,تو نوشتی هیچ کس مجرم رو ندیده مواد دامه دست من گرفتی,"You wrote that no one saw the criminal, you took the drugs from my hand",accusation,anger,moderate
1900-01-01 01:13:40.023991,1900-01-01 01:13:42.023991,اگه دروغ نوشتم که دیده؟,"If I lied, who saw it?",apprehension,fear,mild
1900-01-01 01:13:42.023991,1900-01-01 01:13:44.023991,هر که دیدی بیاد ببین بگی من برگره پارکانو بریزم,"Whoever you see, tell them to come and see, say that I should throw the park burgers.",confusion,neutral,mild
1900-01-01 01:13:44.023991,1900-01-01 01:13:46.023991,من اگه سرسدا میکردم میتونستم بگیرمش؟,"If I had made noise, could I have caught him?",regret,sadness,mild
1900-01-01 01:13:46.023991,1900-01-01 01:13:48.023991,مگه الان گرفتیش؟,Did you just get it now?,suspicion,surprise,mild
1900-01-01 01:13:48.023991,1900-01-01 01:13:50.023991,من اینجایی سر کجا باردم؟ من ده دفعه با سطح توضیح دادم,Why am I here? I have explained it ten times in detail.,frustration,anger,moderate
1900-01-01 01:13:50.023991,1900-01-01 01:13:52.023991,از کجا سایتشو دیدم تا کجا دنبالشو داییدم,From where I saw their website to how far I searched for it,curiosity,neutral,mild
1900-01-01 01:13:52.023991,1900-01-01 01:13:54.023991,کجا گمش کردم؟ ببین تو یه جورو نوشتین که من همه اینا رو دروغ گفتم,"Where did I lose it? Look, you wrote it in a way that makes it seem like I lied about all of this.",frustration,anger,moderate
1900-01-01 01:13:54.023991,1900-01-01 01:13:58.023991,من بد نوشتم نگه تو بیا درست توضیح بده اگه این قاضی قبول کرد آزادی,"I wrote it badly, so you come and explain it properly. If this judge accepts it, you're free.",challenge,anger,moderate
1900-01-01 01:13:58.023991,1900-01-01 01:13:59.023991,قبول نکرد؟,Didn't (he/she/they) accept?,doubt,surprise,mild
1900-01-01 01:13:59.023991,1900-01-01 01:14:00.023991,مگه من دایدم دنبالی یارو؟,Did I ever chase after that guy?,defensiveness,anger,moderate
1900-01-01 01:14:00.023991,1900-01-01 01:14:02.023991,من اگه اسم تو رو ندم با دستم خودم رو بدم,"If I don't give your name, I'll harm myself with my own hand",desperation,sadness,intense
1900-01-01 01:14:02.023991,1900-01-01 01:14:03.023991,خب بده,"Okay, give it",impatience,anger,mild
1900-01-01 01:14:03.023991,1900-01-01 01:14:04.023991,اگه باور نکرد؟,What if he doesn't believe it?,doubt,fear,mild
1900-01-01 01:14:04.023991,1900-01-01 01:14:06.023991,وقتی حرف تو رو باور نمیکنه حرف من رو باور میکنه,"When he doesn't believe what you say, he believes what I say.",resentment,anger,moderate
1900-01-01 01:14:06.023991,1900-01-01 01:14:07.023991,میگه در این لسپاجه درمیاری,He says you'll figure it out in this mess.,confusion,surprise,mild
1900-01-01 01:14:07.023991,1900-01-01 01:14:09.023991,من هنوز دارم به خاطر شلوازی شما,I am still [affected] because of your mischief,resentment,anger,moderate
1900-01-01 01:14:09.023991,1900-01-01 01:14:11.023991,که اعمالیت شیش ماه پیش هر روز میرم دادگاه میام,"Since your surgery six months ago, I go to court every day and come back.",weariness,sadness,moderate
1900-01-01 01:14:11.023991,1900-01-01 01:14:13.023991,نه یه باری اسم شما رو دادم,"No, I gave your name once.",defensiveness,anger,mild
1900-01-01 01:14:13.023991,1900-01-01 01:14:14.023991,نه از این اداعه داره بردم,"No, I'm tired of this pretense.",weariness,sadness,moderate
1900-01-01 01:14:14.023991,1900-01-01 01:14:16.022991,من توتم وقت دارم من بیان پای برگیره دوباره امزا کنم,"I have time in my schedule, I can come and sign the document again.",willingness,neutral,neutral
1900-01-01 01:14:16.022991,1900-01-01 01:14:19.022991,تو نمیگی این پروانده هم اگه بیرون پروانده قبلی زن من چکار میکنه,"You don't say, what is my wife doing if this case is also out like the previous case?",suspicion,anger,moderate
1900-01-01 01:14:19.022991,1900-01-01 01:14:21.022991,تو نمیگی سمند سمند نکن,"You don't say, don't keep saying Samand, Samand.",annoyance,anger,mild
1900-01-01 01:14:21.022991,1900-01-01 01:14:23.022991,زندگی ما به یه مو بنده,Our life is hanging by a thread,precariousness,fear,moderate
1900-01-01 01:14:23.022991,1900-01-01 01:14:25.022991,چرا همون جنس نیست که قبلا گم شده بود؟,Why isn't it the same item that was lost before?,confusion,surprise,moderate
1900-01-01 01:14:25.022991,1900-01-01 01:14:26.022991,یعنی تو میگی من ویژست,So you're saying I'm special,curiosity,surprise,mild
1900-01-01 01:14:26.022991,1900-01-01 01:14:27.022991,من من چیزی نمیگم,I won't say anything,reservation,neutral,mild
1900-01-01 01:14:27.022991,1900-01-01 01:14:28.022991,گفتی,You said,curiosity,neutral,neutral
1900-01-01 01:14:28.022991,1900-01-01 01:14:29.022991,نه گفتم الانم دارم میگم,"No, I said it and I'm saying it now too.",insistence,anger,moderate
1900-01-01 01:14:29.022991,1900-01-01 01:14:30.022991,میگم میره پیش قاضی میگیم,"I say, he goes to the judge, we say",uncertainty,neutral,neutral
1900-01-01 01:14:30.022991,1900-01-01 01:14:32.022991,تو اعمالیت که شیش ماه پیش تو هم توش بودی,"In that operation six months ago, you were in it too.",reminder,neutral,neutral
1900-01-01 01:14:32.022991,1900-01-01 01:14:33.022991,پنجه شست گرم جنس گم شده,"Warm thumb, lost item",confusion,neutral,mild
1900-01-01 01:14:33.022991,1900-01-01 01:14:35.022991,الان عد دقیقا همون قدر جنس پیدا شد,Now the exact same amount of goods was found.,relief,happiness,mild
1900-01-01 01:14:35.022991,1900-01-01 01:14:36.022991,ببین قاضی,"Look, judge",appeal,neutral,mild
1900-01-01 01:14:36.022991,1900-01-01 01:14:38.022991,ما معلومه میگه باز داشته تکریف معلوم شه,"It's obvious, he says he's been detained until things are clarified.",resignation,sadness,mild
1900-01-01 01:14:38.022991,1900-01-01 01:14:39.022991,مزید سامان,More stuff,desire,neutral,neutral
1900-01-01 01:14:39.022991,1900-01-01 01:14:40.022991,بیرین گم شید تو دیگه,"Go away, you too",dismissal,anger,moderate
1900-01-01 01:14:40.022991,1900-01-01 01:14:53.022991,یه سال دارین چی row نگاه میخونی,"You have a question, what row are you reading?",curiosity,neutral,mild
1900-01-01 01:14:53.022991,1900-01-01 01:15:00.022991,دو Eggs نبود,There were not two eggs,disappointment,sadness,mild
1900-01-01 01:15:00.022991,1900-01-01 01:15:02.022991,اشکانی اون دره نبه,"Ashkani, don't go there.",concern,fear,moderate
1900-01-01 01:15:02.022991,1900-01-01 01:15:04.022991,تمومش کن برو تو بیشتر از انا برو خودتو نبه,"End it, go, you are more than Anna, go, don't destroy yourself.",resignation,sadness,moderate
1900-01-01 01:15:04.022991,1900-01-01 01:15:06.022991,نه در میارم نمیرم تو ببینم چی میخواد چیکار کنی,"No, I won't take it out, I won't go in, see what he wants, what you'll do.",defiance,anger,moderate
1900-01-01 01:15:06.975986,1900-01-01 01:15:11.175986,ببینم به تو یاد نه ایدم وقتی معافقه داره به دستون میده فقط باید بگی چه...,"Let me see, didn't I teach you when the supervisor is giving you instructions, you just have to say what...",impatience,anger,mild
1900-01-01 01:15:11.175986,1900-01-01 01:15:13.675986,نسم و تمای تو اون سلو رو من خودم دستگیر کردم,"Nesam and Tamay, I myself arrested that guy in that cell.",pride,happiness,moderate
1900-01-01 01:15:13.675986,1900-01-01 01:15:15.475986,اون وقت میخوای بلدی منو بساده امونه,So you want to act like you know me so easily?,resentment,anger,moderate
1900-01-01 01:15:15.475986,1900-01-01 01:15:17.575986,چرا قرآن کتابی را حسیتمون رفت؟,Why did the Quran make us feel something about a book?,confusion,surprise,mild
1900-01-01 01:15:17.575986,1900-01-01 01:15:20.475986,شما مگه نمیخوای فرار نکنه من دست باید میزنم بهش دیگه,Don't you want it not to escape? I have to touch it then.,defensiveness,anger,moderate
1900-01-01 01:15:21.475986,1900-01-01 01:15:22.975986,وقتی ازش شکاعت کردم...,When I complained about him...,resentment,anger,mild
1900-01-01 01:15:26.175986,1900-01-01 01:15:27.675986,نمیخوای به خودم میرنم,You don't want me to go to myself,rejection,sadness,moderate
1900-01-01 01:15:31.975986,1900-01-01 01:15:33.475986,من داشتم فرار میکردم,I was running away,panic,fear,intense
1900-01-01 01:15:33.475986,1900-01-01 01:15:36.475986,فاطمه این زهره ترسیدن میوفه کنن فرار کردی بیفته گردنت,"Fatemeh, if Zahra gets scared, they'll think you ran away and you'll be blamed.",apprehension,fear,moderate
1900-01-01 01:15:36.475986,1900-01-01 01:15:37.975986,بستم دیگه برو,"I'm done, just go.",dismissal,anger,moderate
1900-01-01 01:15:45.475986,1900-01-01 01:15:46.975986,کشون رو با که آدم بره میاد تو,With whom should one go to bring the kashoon in?,confusion,neutral,mild
1900-01-01 01:15:46.975986,1900-01-01 01:15:47.975986,بجو,Weather,neutrality,neutral,neutral
1900-01-01 01:15:47.975986,1900-01-01 01:15:49.975986,کشون را به سر پا,Put the shoes on your feet,instruction,neutral,neutral
1900-01-01 01:15:49.975986,1900-01-01 01:15:51.975986,بجو برو که دست دردن بجو,"Go away, my hands hurt, go.",irritation,anger,mild
1900-01-01 01:16:04.475986,1900-01-01 01:16:05.475986,دیگه دیگه,"Enough, enough",impatience,anger,mild
1900-01-01 01:16:06.475986,1900-01-01 01:16:07.475986,دیگه دیگه,"Enough, enough",frustration,anger,mild
1900-01-01 01:16:07.475986,1900-01-01 01:16:08.475986,دیگه دیگه,"Enough, enough",frustration,anger,moderate
1900-01-01 01:16:22.475986,1900-01-01 01:16:23.475986,برو,Go,dismissal,anger,mild
1900-01-01 01:16:32.475986,1900-01-01 01:16:33.475986,ویس,Voice,neutrality,neutral,neutral
1900-01-01 01:16:34.475986,1900-01-01 01:16:35.475986,خب,Well,acceptance,neutral,neutral
1900-01-01 01:16:37.475986,1900-01-01 01:16:39.975986,خب اگه راست بگه خوبه ولی شاید هم دروب بگیه,"Well, if he's telling the truth, that's good, but maybe he's lying.",doubt,fear,mild
1900-01-01 01:16:42.475986,1900-01-01 01:16:43.475986,خب,Well,acceptance,neutral,neutral
1900-01-01 01:16:45.475986,1900-01-01 01:16:46.975986,مطمئنی خودش بود؟,Are you sure it was him?,doubt,fear,mild
1900-01-01 01:16:49.475986,1900-01-01 01:16:50.475986,نه,No,rejection,anger,mild
1900-01-01 01:16:50.975986,1900-01-01 01:16:52.475986,نه تو همون جا بمون,"No, you stay right there.",rejection,anger,moderate
1900-01-01 01:16:52.475986,1900-01-01 01:16:54.475986,آدریس تقریبا اون جا را مثلا بفرست,"Send the address to about that place, for example",request,neutral,neutral
1900-01-01 01:16:54.475986,1900-01-01 01:16:55.475986,خداحافظ,Goodbye,farewell,sadness,mild
1900-01-01 01:17:00.475986,1900-01-01 01:17:01.475986,خورس رو بده من,Give me the bear.,desire,neutral,mild
1900-01-01 01:17:01.475986,1900-01-01 01:17:02.475986,چه خورس؟,What is there to eat?,curiosity,neutral,neutral
1900-01-01 01:17:02.475986,1900-01-01 01:17:03.475986,همون خورسی که دوست دیدی,"The same Khorasi that you saw, friend",nostalgia,happiness,mild
1900-01-01 01:17:03.475986,1900-01-01 01:17:04.475986,من؟,Who?,confusion,surprise,mild
1900-01-01 01:17:04.475986,1900-01-01 01:17:05.975986,باید سرت داد بزنم,I should yell at you,irritation,anger,moderate
1900-01-01 01:17:05.975986,1900-01-01 01:17:07.475986,آقا من خورس ندیدم,"Sir, I didn't see the bear",confusion,surprise,mild
1900-01-01 01:17:07.475986,1900-01-01 01:17:08.475986,تو بر نداشتی,You didn't pick it up,disappointment,sadness,mild
1900-01-01 01:17:08.475986,1900-01-01 01:17:08.975986,نه,No,rejection,anger,mild
1900-01-01 01:17:08.975986,1900-01-01 01:17:11.975986,ما فقط یه برفتر همون دل داشتیم که اونم زحمتش رو تو کشیدیم,"We only had that one pure heart, and you made us suffer for it too.",regret,sadness,moderate
1900-01-01 01:17:15.975986,1900-01-01 01:17:17.475986,مگه این تو نیستی؟,Isn't this you?,suspicion,surprise,mild
1900-01-01 01:17:17.975986,1900-01-01 01:17:18.975986,چرا؟,Why?,confusion,surprise,mild
1900-01-01 01:17:18.975986,1900-01-01 01:17:20.475986,الان دستت میره تو این کموت,Now your hand is going into this closet,anticipation,surprise,mild
1900-01-01 01:17:20.475986,1900-01-01 01:17:22.975986,خورس رو برمی داریم میذاری تو شلوه درسته؟,"We take the stew and put it in the pan, right?",curiosity,neutral,neutral
1900-01-01 01:17:23.975986,1900-01-01 01:17:24.475986,آره,Yeah,agreement,neutral,neutral
1900-01-01 01:17:24.475986,1900-01-01 01:17:25.975986,پس چرا میگه هم بر نداشتن؟,So why does he say they didn't take it either?,confusion,surprise,mild
1900-01-01 01:17:25.975986,1900-01-01 01:17:26.975986,من بر نداشتم,I didn't take it.,defensiveness,fear,mild
1900-01-01 01:17:26.975986,1900-01-01 01:17:27.975986,پس این کیه؟,So who is this?,curiosity,surprise,mild
1900-01-01 01:17:27.975986,1900-01-01 01:17:28.975986,من,I,neutrality,neutral,neutral
1900-01-01 01:17:29.475986,1900-01-01 01:17:31.975986,الان تو این فیلم تو خورس رو برمی داریم میذاری تو شلوه,"Now in this video, you take the stuffing and put it in the pants",curiosity,neutral,neutral
1900-01-01 01:17:31.975986,1900-01-01 01:17:33.475986,دهنتو برداشتی دیگه,You opened your mouth again.,annoyance,anger,mild
1900-01-01 01:17:33.475986,1900-01-01 01:17:34.975986,برم پیش بابا,Let me go to dad,longing,sadness,mild
1900-01-01 01:17:34.975986,1900-01-01 01:17:36.475986,ایتزا هم نبیخوا,I don't want this either,rejection,disgust,mild
1900-01-01 01:17:36.475986,1900-01-01 01:17:39.975986,میخوای این فیلم رو ببرم فرستو برقاضی حبست بشه دوبارا بر؟,Do you want me to take this film and give it to the judge so you get imprisoned again?,threat,anger,moderate
1900-01-01 01:17:39.975986,1900-01-01 01:17:41.975986,میگه قرار من برم حبست؟,He says I'm supposed to go to prison?,confusion,surprise,moderate
1900-01-01 01:17:41.975986,1900-01-01 01:17:42.975986,بله,Yes,acceptance,neutral,neutral
1900-01-01 01:17:42.975986,1900-01-01 01:17:44.975986,برای این کارت هم نری به خاطر مواد بابات میری,"Don't go for this job either, you'll end up like your dad because of drugs.",warning,fear,moderate
1900-01-01 01:17:44.975986,1900-01-01 01:17:46.475986,من که بچه هم,But I am just a child,vulnerability,sadness,mild
1900-01-01 01:17:46.475986,1900-01-01 01:17:48.475986,باش میری زندان بچه ها,"Okay, I'm going to prison, guys.",resignation,sadness,mild
1900-01-01 01:17:48.475986,1900-01-01 01:17:50.475986,بابا که بگو بچه ها زندان ندارن,"Dad, tell them that kids don't have prison.",plea,sadness,mild
1900-01-01 01:17:50.475986,1900-01-01 01:17:52.975986,فقط میگی جنس مال بابا هم نیست مال منه همین میشه دیگه,"You just say the stuff isn't even dad's, it's mine, that's what happens then",resentment,anger,moderate
1900-01-01 01:17:52.975986,1900-01-01 01:17:54.975986,الان میگن پرواندتو بیارن,Now they say to bring your file.,apprehension,fear,mild
1900-01-01 01:17:54.975986,1900-01-01 01:17:56.975986,بنویز جنس مال بابا هم مال من نیست,Write down that even dad's stuff isn't mine.,resignation,sadness,moderate
1900-01-01 01:17:56.975986,1900-01-01 01:17:58.975986,انگوش بزن همین الان بیفرزن ات بری خونه,Clock out right now so they let you go home.,impatience,anger,moderate
1900-01-01 01:17:58.975986,1900-01-01 01:18:01.475986,خونسارو گردی دادی با اون بابایی پدر سخته اطاره,"You lost your composure with that guy, it's hard to tolerate a tough father like him.",frustration,anger,moderate
1900-01-01 01:18:01.475986,1900-01-01 01:18:03.475986,پدر سخته بابایی خونه جادارو صحبت کن,"You sly dad, talk about the spacious house.",sarcasm,anger,mild
1900-01-01 01:18:03.475986,1900-01-01 01:18:05.475986,دیگه این بردکتاره,This is no longer a win for you,resignation,sadness,mild
1900-01-01 01:18:05.475986,1900-01-01 01:18:06.975986,بس کن دیگه تو هم,"Stop it already, you too",irritation,anger,moderate
1900-01-01 01:18:06.975986,1900-01-01 01:18:08.475986,خوش برو تو اتاقت,Go happily to your room,contentment,happiness,mild
1900-01-01 01:18:08.475986,1900-01-01 01:18:10.475986,آقا بیار پیزا نسید,"Sir, bring the pizza, please.",desire,happiness,mild
1900-01-01 01:18:10.475986,1900-01-01 01:18:12.475986,خیله خب,Alright then,acceptance,neutral,neutral
1900-01-01 01:18:17.475986,1900-01-01 01:18:19.475986,با پیزا چی میخواری؟ دوگ یا نوشبه؟,What do you have with pizza? Doogh or soda?,curiosity,neutral,mild
1900-01-01 01:18:19.475986,1900-01-01 01:18:21.475986,نوشبه,Noshabeh,neutrality,neutral,neutral
1900-01-01 01:18:26.475986,1900-01-01 01:18:28.475986,ازت یه سوال میپرسن,They ask you a question,curiosity,neutral,neutral
1900-01-01 01:18:28.475986,1900-01-01 01:18:30.475986,فقط به من نگو قرصانو همه برنمشتن,Just don't tell me that everyone has stopped taking their pills.,apprehension,fear,moderate
1900-01-01 01:18:30.475986,1900-01-01 01:18:32.475986,برای که عصبانی میشتم یه هقاطی میکنم,"When I get angry, I get all mixed up.",confusion,anger,moderate
1900-01-01 01:18:32.475986,1900-01-01 01:18:34.475986,کل این بازگاشگار روستم همه خراب میکنم,I'm going to destroy all of this bastard's stuff tomorrow.,vengefulness,anger,intense
1900-01-01 01:18:34.475986,1900-01-01 01:18:36.475986,قرصانو دادی به بابات یا به کسی دیگه؟,Did you give the pills to your dad or to someone else?,curiosity,neutral,mild
1900-01-01 01:18:36.475986,1900-01-01 01:18:38.475986,من قرص برنم داشتم,I had taken my pill,recollection,neutral,neutral
1900-01-01 01:18:38.475986,1900-01-01 01:18:40.475986,دوگیه نگه راستشو به من نگی,Why don't you ever tell me the truth?,distrust,anger,moderate
1900-01-01 01:18:40.475986,1900-01-01 01:18:42.475986,تا که بچه نمیتونم بفرستم به تنفرادی,"As long as the kid, I can't send him to solitary confinement",frustration,anger,moderate
1900-01-01 01:18:42.475986,1900-01-01 01:18:44.475986,مجبورم باباتو بفرستم انفرادی,I have to send your father to solitary confinement,resignation,sadness,moderate
1900-01-01 01:18:44.475986,1900-01-01 01:18:46.475986,خدا نمیدونم,"God, I don't know",confusion,sadness,mild
1900-01-01 01:18:46.475986,1900-01-01 01:18:48.475986,نمیگی نه؟,You won't say no?,suspicion,fear,mild
1900-01-01 01:18:48.475986,1900-01-01 01:18:50.475986,پیزا تو بگی,You get the pizza,expectation,neutral,neutral
1900-01-01 01:18:54.475986,1900-01-01 01:18:56.475986,کجا رفت؟,Where did he/she go?,curiosity,neutral,mild
1900-01-01 01:18:56.475986,1900-01-01 01:18:58.475986,سراغ بابات,Go ask your father,dismissal,anger,mild
1900-01-01 01:19:02.475986,1900-01-01 01:19:04.475986,عمو عمو,"Uncle, uncle",affection,happiness,mild
1900-01-01 01:19:04.475986,1900-01-01 01:19:06.475986,جنب سرما,Beside the cold,resignation,sadness,mild
1900-01-01 01:19:06.475986,1900-01-01 01:19:08.475986,عمو سلوط,Uncle Saloot,neutrality,neutral,neutral
1900-01-01 01:19:08.475986,1900-01-01 01:19:10.475986,بدو,Run,urgency,fear,moderate
1900-01-01 01:19:10.475986,1900-01-01 01:19:12.475986,عمو دست بابام نیست,Uncle is not my dad's hand,confusion,neutral,mild
1900-01-01 01:19:12.475986,1900-01-01 01:19:14.475986,من که قرصو نمیخوای خودم بزنیم,"I don't want the pill, I'll inject it myself.",determination,neutral,mild
1900-01-01 01:19:14.475986,1900-01-01 01:19:16.475986,من نمیخوای بینیم دیگه دیگه,"I don't want to see you anymore, anymore",rejection,sadness,intense
1900-01-01 01:19:16.475986,1900-01-01 01:19:18.475986,قرص هستم عمو تو رو خدای من,"I'm high on pills, uncle, for God's sake",desperation,sadness,intense
1900-01-01 01:19:18.475986,1900-01-01 01:19:20.475986,بابای مچه کجا هست؟,Where is Mache's dad?,curiosity,neutral,mild
1900-01-01 01:19:20.475986,1900-01-01 01:19:22.475986,بله,Yes,acceptance,neutral,neutral
1900-01-01 01:19:22.475986,1900-01-01 01:19:24.475986,برای چی؟,For what?,curiosity,neutral,mild
1900-01-01 01:19:24.475986,1900-01-01 01:19:26.475986,برای چی؟,For what?,curiosity,neutral,mild
1900-01-01 01:19:26.475986,1900-01-01 01:19:28.475986,کجا میخوای بینش دست بابام نیست دست خودمه,"Where do you want to go? It's not in my dad's hands, it's in my own hands.",assertiveness,anger,moderate
1900-01-01 01:19:28.475986,1900-01-01 01:19:30.475986,مگه دست تو نیست بدش من,Isn't it in your hand? Give it to me.,impatience,anger,mild
1900-01-01 01:19:30.475986,1900-01-01 01:19:32.475986,چشمو بده بمیارم برای تو,"Give me your eyes, I'll die for you.",devotion,happiness,intense
1900-01-01 01:19:32.475986,1900-01-01 01:19:34.475986,قرص ها دست منه,The pills are in my hand,control,neutral,neutral
1900-01-01 01:19:34.475986,1900-01-01 01:19:36.475986,برای این فرادی باید باست کارای دیگش ببریش,"For this person, you have to take him for his other tasks.",obligation,neutral,neutral
1900-01-01 01:19:36.475986,1900-01-01 01:19:38.475986,اون به تو رفتی نداره,That's none of your business,dismissal,anger,moderate
1900-01-01 01:19:38.475986,1900-01-01 01:19:40.475986,بدو من قرص هستم,I am running out of pills,worry,fear,moderate
1900-01-01 01:19:40.475986,1900-01-01 01:19:42.475986,چندتاش خودم خوردم,I ate a few of them myself,confession,neutral,neutral
1900-01-01 01:19:42.475986,1900-01-01 01:19:44.475986,چندتاش هم دودم اونایی که خیلی خمار بودن تا موشتم,"I smoked a few of them too, the ones that were really craving, until I finished them.",confession,neutral,neutral
1900-01-01 01:19:44.475986,1900-01-01 01:19:46.475986,این بچه با ازبای بمونه اینجا,Let this child stay here with Azbay,concern,fear,mild
1900-01-01 01:19:46.475986,1900-01-01 01:19:48.475986,تو دلت برای این بچه میزوق,You miss this child in your heart,longing,sadness,moderate
1900-01-01 01:19:48.475986,1900-01-01 01:19:50.475986,نیفتزدش بره برقرص بدزده,"He shouldn't let the lamb fall, he might steal the pill.",suspicion,fear,moderate
1900-01-01 01:19:50.475986,1900-01-01 01:19:52.475986,این دست من بزنم یهش,Should I hit him with this hand of mine?,threat,anger,moderate
1900-01-01 01:19:52.475986,1900-01-01 01:19:54.475986,فیگرش آبتو بخور,"Drink your water, darling.",care,happiness,mild
1900-01-01 01:20:00.475986,1900-01-01 01:20:02.475986,فراجیده تو جلوی چشم تو,Farajideh is in front of your eyes,confusion,surprise,mild
1900-01-01 01:20:02.475986,1900-01-01 01:20:04.475986,جنس خودشون میدذیگردن,They are looking for their own kind.,exclusion,sadness,mild
1900-01-01 01:20:04.475986,1900-01-01 01:20:06.475986,بچه شما همیشه کار نمی کنید,"Kid, you never work all the time",frustration,anger,moderate
1900-01-01 01:20:06.475986,1900-01-01 01:20:08.475986,وقتی خودش داره با زبون میگه,When he himself is saying it with his own words,bewilderment,surprise,mild
1900-01-01 01:20:08.475986,1900-01-01 01:20:10.475986,مانه من خود و قاضیش همیشه کار نمی کنه,My own MANA and its judge never work.,frustration,anger,moderate
1900-01-01 01:20:10.475986,1900-01-01 01:20:12.475986,با بچه هست,He is with the child,calm,neutral,neutral
1900-01-01 01:20:12.475986,1900-01-01 01:20:14.475986,بچه دوتا پرونده داره,The child has two cases.,concern,fear,mild
1900-01-01 01:20:14.475986,1900-01-01 01:20:16.475986,بچه خونگی نیست که,He's not a homebody kid.,judgment,neutral,mild
1900-01-01 01:20:16.475986,1900-01-01 01:20:18.475986,بس چرا اینقدر زندان رفتم,But why did I go to prison so much,regret,sadness,moderate
1900-01-01 01:20:18.475986,1900-01-01 01:20:20.475986,میترسد؟,Is he/she/it afraid?,apprehension,fear,mild
1900-01-01 01:20:20.475986,1900-01-01 01:20:22.475986,برای اینکه دوباره قفشاک خصوصی داشته,To have a private chat again,longing,sadness,mild
1900-01-01 01:20:22.475986,1900-01-01 01:20:24.475986,دلشون سخته رضاعت دادن,It's hard for them to be satisfied.,discontent,sadness,moderate
1900-01-01 01:20:24.475986,1900-01-01 01:20:25.475986,اصلا نمی فهمم,I don't understand at all,confusion,sadness,moderate
1900-01-01 01:20:25.475986,1900-01-01 01:20:27.475986,حرفا به تو چه رفتی داره؟,What do these words have to do with you?,defensiveness,anger,moderate
1900-01-01 01:20:27.475986,1900-01-01 01:20:29.475986,پروندهش رو دستگاره کن بفرسته برای خونهشون,Process his file and send it to their home.,determination,neutral,neutral
1900-01-01 01:20:31.475986,1900-01-01 01:20:33.475986,بچه آقا قاضیه چی بدن؟,What should they give to the judge's child?,curiosity,neutral,mild
1900-01-01 01:20:33.475986,1900-01-01 01:20:35.475986,اصلا منداز گردن و من جفتشون رو بفرسته برم,He just blames it on me and sends both of them away for me to deal with.,resentment,anger,moderate
1900-01-01 01:20:35.475986,1900-01-01 01:20:37.475986,قرصه دل خوب سخته ها,Swallowing the pain in your heart is really hard.,heartache,sadness,moderate
